x,y,model,repetition,subsample,train_dataset,eval_dataset
5.75,0.25304395951929154,sirs  ,0,4,eicu,aumc
5.75,0.2592952160621333,sirs  ,0,5,eicu,aumc
5.75,0.2641031373425739,sirs  ,0,6,eicu,aumc
5.75,0.26092305126093346,sirs  ,0,7,eicu,aumc
5.75,0.26195897371028604,sirs  ,0,8,eicu,aumc
5.75,0.2553755375537553,sirs  ,0,9,eicu,aumc
5.75,0.2709443829830031,sirs  ,1,0,eicu,aumc
5.75,0.2568397543271915,sirs  ,1,1,eicu,aumc
5.75,0.2629639853902998,sirs  ,1,2,eicu,aumc
5.75,0.2702585632413701,sirs  ,1,3,eicu,aumc
5.75,0.25304395951929154,sirs  ,1,4,eicu,aumc
5.75,0.2592952160621333,sirs  ,1,5,eicu,aumc
5.75,0.2641031373425739,sirs  ,1,6,eicu,aumc
5.75,0.26092305126093346,sirs  ,1,7,eicu,aumc
5.75,0.26195897371028604,sirs  ,1,8,eicu,aumc
5.75,0.2553755375537553,sirs  ,1,9,eicu,aumc
5.75,0.2709443829830031,sirs  ,2,0,eicu,aumc
5.75,0.2568397543271915,sirs  ,2,1,eicu,aumc
5.75,0.2629639853902998,sirs  ,2,2,eicu,aumc
5.75,0.2702585632413701,sirs  ,2,3,eicu,aumc
5.75,0.25304395951929154,sirs  ,2,4,eicu,aumc
5.75,0.2592952160621333,sirs  ,2,5,eicu,aumc
5.75,0.2641031373425739,sirs  ,2,6,eicu,aumc
5.75,0.26092305126093346,sirs  ,2,7,eicu,aumc
5.75,0.26195897371028604,sirs  ,2,8,eicu,aumc
5.75,0.2553755375537553,sirs  ,2,9,eicu,aumc
5.75,0.2709443829830031,sirs  ,3,0,eicu,aumc
5.75,0.2568397543271915,sirs  ,3,1,eicu,aumc
5.75,0.2629639853902998,sirs  ,3,2,eicu,aumc
5.75,0.2702585632413701,sirs  ,3,3,eicu,aumc
5.75,0.25304395951929154,sirs  ,3,4,eicu,aumc
5.75,0.2592952160621333,sirs  ,3,5,eicu,aumc
5.75,0.2641031373425739,sirs  ,3,6,eicu,aumc
5.75,0.26092305126093346,sirs  ,3,7,eicu,aumc
5.75,0.26195897371028604,sirs  ,3,8,eicu,aumc
5.75,0.2553755375537553,sirs  ,3,9,eicu,aumc
5.75,0.2709443829830031,sirs  ,4,0,eicu,aumc
5.75,0.2568397543271915,sirs  ,4,1,eicu,aumc
5.75,0.2629639853902998,sirs  ,4,2,eicu,aumc
5.75,0.2702585632413701,sirs  ,4,3,eicu,aumc
5.75,0.25304395951929154,sirs  ,4,4,eicu,aumc
5.75,0.2592952160621333,sirs  ,4,5,eicu,aumc
5.75,0.2641031373425739,sirs  ,4,6,eicu,aumc
5.75,0.26092305126093346,sirs  ,4,7,eicu,aumc
5.75,0.26195897371028604,sirs  ,4,8,eicu,aumc
5.75,0.2553755375537553,sirs  ,4,9,eicu,aumc
0.0,0.22079729962795963,sofa  ,0,0,eicu,aumc
0.0,0.228820417878868,sofa  ,0,1,eicu,aumc
0.0,0.2245914341350026,sofa  ,0,2,eicu,aumc
0.0,0.22241103558576564,sofa  ,0,3,eicu,aumc
0.0,0.22469641827156206,sofa  ,0,4,eicu,aumc
0.0,0.22881266351312066,sofa  ,0,5,eicu,aumc
0.0,0.2323592554652252,sofa  ,0,6,eicu,aumc
0.0,0.22568236553385065,sofa  ,0,7,eicu,aumc
0.0,0.22479075227110334,sofa  ,0,8,eicu,aumc
0.0,0.2196398731371278,sofa  ,0,9,eicu,aumc
0.0,0.22079729962795963,sofa  ,1,0,eicu,aumc
0.0,0.228820417878868,sofa  ,1,1,eicu,aumc
0.0,0.2245914341350026,sofa  ,1,2,eicu,aumc
0.0,0.22241103558576564,sofa  ,1,3,eicu,aumc
0.0,0.22469641827156206,sofa  ,1,4,eicu,aumc
0.0,0.22881266351312066,sofa  ,1,5,eicu,aumc
0.0,0.2323592554652252,sofa  ,1,6,eicu,aumc
0.0,0.22568236553385065,sofa  ,1,7,eicu,aumc
0.0,0.22479075227110334,sofa  ,1,8,eicu,aumc
0.0,0.2196398731371278,sofa  ,1,9,eicu,aumc
0.0,0.22079729962795963,sofa  ,2,0,eicu,aumc
0.0,0.228820417878868,sofa  ,2,1,eicu,aumc
0.0,0.2245914341350026,sofa  ,2,2,eicu,aumc
0.0,0.22241103558576564,sofa  ,2,3,eicu,aumc
0.0,0.22469641827156206,sofa  ,2,4,eicu,aumc
0.0,0.22881266351312066,sofa  ,2,5,eicu,aumc
0.0,0.2323592554652252,sofa  ,2,6,eicu,aumc
0.0,0.22568236553385065,sofa  ,2,7,eicu,aumc
0.0,0.22479075227110334,sofa  ,2,8,eicu,aumc
0.0,0.2196398731371278,sofa  ,2,9,eicu,aumc
0.0,0.22079729962795963,sofa  ,3,0,eicu,aumc
0.0,0.228820417878868,sofa  ,3,1,eicu,aumc
0.0,0.2245914341350026,sofa  ,3,2,eicu,aumc
0.0,0.22241103558576564,sofa  ,3,3,eicu,aumc
0.0,0.22469641827156206,sofa  ,3,4,eicu,aumc
0.0,0.22881266351312066,sofa  ,3,5,eicu,aumc
0.0,0.2323592554652252,sofa  ,3,6,eicu,aumc
0.0,0.22568236553385065,sofa  ,3,7,eicu,aumc
0.0,0.22479075227110334,sofa  ,3,8,eicu,aumc
0.0,0.2196398731371278,sofa  ,3,9,eicu,aumc
0.0,0.22079729962795963,sofa  ,4,0,eicu,aumc
0.0,0.228820417878868,sofa  ,4,1,eicu,aumc
0.0,0.2245914341350026,sofa  ,4,2,eicu,aumc
0.0,0.22241103558576564,sofa  ,4,3,eicu,aumc
0.0,0.22469641827156206,sofa  ,4,4,eicu,aumc
0.0,0.22881266351312066,sofa  ,4,5,eicu,aumc
0.0,0.2323592554652252,sofa  ,4,6,eicu,aumc
0.0,0.22568236553385065,sofa  ,4,7,eicu,aumc
0.0,0.22479075227110334,sofa  ,4,8,eicu,aumc
0.0,0.2196398731371278,sofa  ,4,9,eicu,aumc
4.5,0.34156643757159216,attn  ,0,0,eicu,eicu
4.5,0.34758752714230157,attn  ,0,1,eicu,eicu
4.5,0.3462226042611098,attn  ,0,2,eicu,eicu
4.5,0.35143100973462693,attn  ,0,3,eicu,eicu
4.5,0.340197853201059,attn  ,0,4,eicu,eicu
4.5,0.34250739495117305,attn  ,0,5,eicu,eicu
4.5,0.3477087994562293,attn  ,0,6,eicu,eicu
4.5,0.3422472397393388,attn  ,0,7,eicu,eicu
4.5,0.3427434890816507,attn  ,0,8,eicu,eicu
4.5,0.34540011605211796,attn  ,0,9,eicu,eicu
5.5,0.32573835140811863,attn  ,1,0,eicu,eicu
5.5,0.3384780043042602,attn  ,1,1,eicu,eicu
5.5,0.3282528641571194,attn  ,1,2,eicu,eicu
5.5,0.33376687668766875,attn  ,1,3,eicu,eicu
5.5,0.3294235359355787,attn  ,1,4,eicu,eicu
5.5,0.32909488651900465,attn  ,1,5,eicu,eicu
5.5,0.3324767876746739,attn  ,1,6,eicu,eicu
5.5,0.3311824264445231,attn  ,1,7,eicu,eicu
5.5,0.3304745499539036,attn  ,1,8,eicu,eicu
5.5,0.34180058925940804,attn  ,1,9,eicu,eicu
5.5,0.347001665156082,attn  ,2,0,eicu,eicu
5.5,0.35496067755595884,attn  ,2,1,eicu,eicu
5.5,0.34811132872218226,attn  ,2,2,eicu,eicu
5.5,0.35100725736240757,attn  ,2,3,eicu,eicu
5.5,0.34050433486924203,attn  ,2,4,eicu,eicu
5.5,0.3478563163514608,attn  ,2,5,eicu,eicu
5.5,0.3505552808254197,attn  ,2,6,eicu,eicu
5.5,0.35764687778677995,attn  ,2,7,eicu,eicu
5.5,0.3468512029112474,attn  ,2,8,eicu,eicu
5.5,0.3537652027619081,attn  ,2,9,eicu,eicu
3.5,0.35431610467768826,attn  ,3,0,eicu,eicu
3.5,0.35927353450803245,attn  ,3,1,eicu,eicu
3.0,0.3617762582406072,attn  ,3,2,eicu,eicu
2.5,0.37644686596028876,attn  ,3,3,eicu,eicu
3.0,0.35707717569786535,attn  ,3,4,eicu,eicu
2.5,0.3695789286057066,attn  ,3,5,eicu,eicu
3.0,0.36153943547387757,attn  ,3,6,eicu,eicu
3.5,0.3593226008006156,attn  ,3,7,eicu,eicu
3.0,0.3585454021080329,attn  ,3,8,eicu,eicu
3.5,0.3608971851873066,attn  ,3,9,eicu,eicu
4.5,0.3542719066289778,attn  ,4,0,eicu,eicu
4.5,0.3466106201519177,attn  ,4,1,eicu,eicu
4.5,0.3529839428879261,attn  ,4,2,eicu,eicu
4.5,0.34746312684365777,attn  ,4,3,eicu,eicu
4.5,0.34905501748722084,attn  ,4,4,eicu,eicu
4.25,0.35341718804310046,attn  ,4,5,eicu,eicu
4.5,0.3486297337012037,attn  ,4,6,eicu,eicu
4.5,0.35679594813449367,attn  ,4,7,eicu,eicu
4.5,0.33935673613885037,attn  ,4,8,eicu,eicu
4.5,0.34231425495854517,attn  ,4,9,eicu,eicu
3.5,0.34568244058448394,gru   ,0,0,eicu,eicu
4.0,0.34936014671345217,gru   ,0,1,eicu,eicu
4.0,0.34893329758507763,gru   ,0,2,eicu,eicu
4.0,0.3485387880662679,gru   ,0,3,eicu,eicu
4.0,0.34069458918131895,gru   ,0,4,eicu,eicu
4.0,0.3498631405326641,gru   ,0,5,eicu,eicu
4.0,0.34996909223996325,gru   ,0,6,eicu,eicu
4.0,0.34191315064520805,gru   ,0,7,eicu,eicu
4.0,0.3460064237709217,gru   ,0,8,eicu,eicu
4.0,0.35011866353608884,gru   ,0,9,eicu,eicu
4.5,0.32916666666666666,gru   ,1,0,eicu,eicu
5.0,0.3289676719382406,gru   ,1,1,eicu,eicu
5.0,0.3356456073583757,gru   ,1,2,eicu,eicu
5.0,0.33063154614626156,gru   ,1,3,eicu,eicu
5.0,0.3269908525119196,gru   ,1,4,eicu,eicu
5.0,0.3326153923607724,gru   ,1,5,eicu,eicu
5.0,0.3298965889797808,gru   ,1,6,eicu,eicu
5.0,0.3293490309089408,gru   ,1,7,eicu,eicu
4.5,0.331424910934064,gru   ,1,8,eicu,eicu
4.5,0.339830985915493,gru   ,1,9,eicu,eicu
4.75,0.3206108491567903,gru   ,2,0,eicu,eicu
5.0,0.326096991419572,gru   ,2,1,eicu,eicu
4.75,0.3263273551110396,gru   ,2,2,eicu,eicu
5.0,0.3234087364269464,gru   ,2,3,eicu,eicu
5.0,0.3217591519478311,gru   ,2,4,eicu,eicu
5.0,0.3258267823258335,gru   ,2,5,eicu,eicu
4.75,0.32340278410125656,gru   ,2,6,eicu,eicu
5.0,0.32405342084063177,gru   ,2,7,eicu,eicu
5.0,0.3244516187058186,gru   ,2,8,eicu,eicu
5.0,0.3332577003800556,gru   ,2,9,eicu,eicu
5.5,0.31929734214516636,gru   ,3,0,eicu,eicu
5.5,0.3302543736705344,gru   ,3,1,eicu,eicu
5.5,0.3325949424784408,gru   ,3,2,eicu,eicu
5.5,0.33447210895043955,gru   ,3,3,eicu,eicu
5.5,0.33522529069767437,gru   ,3,4,eicu,eicu
5.5,0.3257453412635255,gru   ,3,5,eicu,eicu
5.5,0.33765590080023067,gru   ,3,6,eicu,eicu
5.5,0.32603951786239,gru   ,3,7,eicu,eicu
5.5,0.3215645617893407,gru   ,3,8,eicu,eicu
5.5,0.33172618450110414,gru   ,3,9,eicu,eicu
3.5,0.33719088282911647,gru   ,4,0,eicu,eicu
3.5,0.3454698242933537,gru   ,4,1,eicu,eicu
3.5,0.3417626316178827,gru   ,4,2,eicu,eicu
3.5,0.34285813554106237,gru   ,4,3,eicu,eicu
3.5,0.33850738084005694,gru   ,4,4,eicu,eicu
3.5,0.34187100121890923,gru   ,4,5,eicu,eicu
3.5,0.3446906857892061,gru   ,4,6,eicu,eicu
3.5,0.3371108193748553,gru   ,4,7,eicu,eicu
3.5,0.3409593133478398,gru   ,4,8,eicu,eicu
3.5,0.35052583661626685,gru   ,4,9,eicu,eicu
7.0,0.3049306025033981,lgbm  ,0,0,eicu,eicu
6.5,0.3097964081048925,lgbm  ,0,1,eicu,eicu
7.0,0.31105168435250335,lgbm  ,0,2,eicu,eicu
7.0,0.3125878702173984,lgbm  ,0,3,eicu,eicu
7.0,0.30856540393609505,lgbm  ,0,4,eicu,eicu
6.5,0.30797448675355643,lgbm  ,0,5,eicu,eicu
7.0,0.30861370794380844,lgbm  ,0,6,eicu,eicu
7.0,0.3128466690320185,lgbm  ,0,7,eicu,eicu
6.5,0.3114345909441676,lgbm  ,0,8,eicu,eicu
7.0,0.3150760304121648,lgbm  ,0,9,eicu,eicu
6.0,0.31872667614474937,lgbm  ,1,0,eicu,eicu
6.0,0.3220119117447998,lgbm  ,1,1,eicu,eicu
6.0,0.3231232001406913,lgbm  ,1,2,eicu,eicu
6.0,0.32424275291742666,lgbm  ,1,3,eicu,eicu
6.0,0.3188862244679484,lgbm  ,1,4,eicu,eicu
6.0,0.3190334277199489,lgbm  ,1,5,eicu,eicu
6.0,0.32090163342006356,lgbm  ,1,6,eicu,eicu
6.0,0.321996952417545,lgbm  ,1,7,eicu,eicu
6.0,0.32078397981299284,lgbm  ,1,8,eicu,eicu
6.0,0.32659908965682455,lgbm  ,1,9,eicu,eicu
5.5,0.3294791260241904,lgbm  ,2,0,eicu,eicu
5.5,0.3328695267101641,lgbm  ,2,1,eicu,eicu
5.5,0.32729188019149275,lgbm  ,2,2,eicu,eicu
5.5,0.3307455174583202,lgbm  ,2,3,eicu,eicu
5.5,0.3320664512610424,lgbm  ,2,4,eicu,eicu
5.5,0.3262634108266119,lgbm  ,2,5,eicu,eicu
5.5,0.33403837886050525,lgbm  ,2,6,eicu,eicu
5.5,0.3300395427139613,lgbm  ,2,7,eicu,eicu
5.5,0.3284455249372835,lgbm  ,2,8,eicu,eicu
5.5,0.3316094166642291,lgbm  ,2,9,eicu,eicu
6.0,0.31916398754445024,lgbm  ,3,0,eicu,eicu
6.0,0.3208952372191105,lgbm  ,3,1,eicu,eicu
6.0,0.3244373925365674,lgbm  ,3,2,eicu,eicu
6.0,0.3245939977554936,lgbm  ,3,3,eicu,eicu
6.0,0.32433482531393754,lgbm  ,3,4,eicu,eicu
6.0,0.31864294435723006,lgbm  ,3,5,eicu,eicu
6.0,0.32185426692103986,lgbm  ,3,6,eicu,eicu
6.0,0.32158980146719335,lgbm  ,3,7,eicu,eicu
6.0,0.3202251189509764,lgbm  ,3,8,eicu,eicu
6.0,0.32659740545294635,lgbm  ,3,9,eicu,eicu
6.0,0.3113804552706073,lgbm  ,4,0,eicu,eicu
6.0,0.3188352847643827,lgbm  ,4,1,eicu,eicu
6.0,0.3197826086956521,lgbm  ,4,2,eicu,eicu
6.0,0.32193191130606014,lgbm  ,4,3,eicu,eicu
6.0,0.3140187643200283,lgbm  ,4,4,eicu,eicu
6.0,0.3145024138687733,lgbm  ,4,5,eicu,eicu
6.0,0.3193445582892819,lgbm  ,4,6,eicu,eicu
6.0,0.31893332561848375,lgbm  ,4,7,eicu,eicu
6.0,0.31614625896264287,lgbm  ,4,8,eicu,eicu
6.0,0.3219800161568988,lgbm  ,4,9,eicu,eicu
4.0,0.31117511520737323,lr    ,0,0,eicu,eicu
4.0,0.3153414257295442,lr    ,0,1,eicu,eicu
4.0,0.311866928573276,lr    ,0,2,eicu,eicu
4.0,0.31315122124838723,lr    ,0,3,eicu,eicu
4.0,0.31487251426934104,lr    ,0,4,eicu,eicu
4.0,0.3132311043327728,lr    ,0,5,eicu,eicu
4.0,0.31540410878062664,lr    ,0,6,eicu,eicu
4.0,0.31669464437969974,lr    ,0,7,eicu,eicu
4.0,0.31659736582171866,lr    ,0,8,eicu,eicu
4.0,0.3151029971890956,lr    ,0,9,eicu,eicu
4.0,0.31891836463085504,lr    ,1,0,eicu,eicu
4.0,0.3252741965136169,lr    ,1,1,eicu,eicu
4.0,0.31947339229938404,lr    ,1,2,eicu,eicu
4.0,0.32082519144927374,lr    ,1,3,eicu,eicu
4.0,0.32303421928397674,lr    ,1,4,eicu,eicu
4.0,0.3232965089729015,lr    ,1,5,eicu,eicu
4.0,0.32313148659747626,lr    ,1,6,eicu,eicu
4.0,0.32489310103945246,lr    ,1,7,eicu,eicu
4.0,0.3251371614052222,lr    ,1,8,eicu,eicu
4.0,0.32464225114800005,lr    ,1,9,eicu,eicu
4.0,0.30953481694563423,lr    ,2,0,eicu,eicu
4.0,0.31647620096655604,lr    ,2,1,eicu,eicu
4.0,0.31194847272972925,lr    ,2,2,eicu,eicu
4.0,0.31349333945796964,lr    ,2,3,eicu,eicu
4.0,0.3125907538225745,lr    ,2,4,eicu,eicu
4.0,0.3149141462683107,lr    ,2,5,eicu,eicu
4.0,0.3154351560811606,lr    ,2,6,eicu,eicu
4.0,0.31699661281989644,lr    ,2,7,eicu,eicu
4.0,0.31676644022207656,lr    ,2,8,eicu,eicu
4.0,0.31726612682273425,lr    ,2,9,eicu,eicu
4.0,0.31694440919843,lr    ,3,0,eicu,eicu
4.0,0.32532018968671816,lr    ,3,1,eicu,eicu
4.0,0.3148170424662899,lr    ,3,2,eicu,eicu
4.0,0.3207260039008428,lr    ,3,3,eicu,eicu
4.0,0.32250253944208596,lr    ,3,4,eicu,eicu
4.0,0.3206252085479261,lr    ,3,5,eicu,eicu
4.0,0.3244786048184106,lr    ,3,6,eicu,eicu
4.0,0.3230699544831852,lr    ,3,7,eicu,eicu
4.0,0.322292216358839,lr    ,3,8,eicu,eicu
4.0,0.3248866941505506,lr    ,3,9,eicu,eicu
4.5,0.31062335798055307,lr    ,4,0,eicu,eicu
4.5,0.31778724031570355,lr    ,4,1,eicu,eicu
4.5,0.3137017852826409,lr    ,4,2,eicu,eicu
4.5,0.3122710848320604,lr    ,4,3,eicu,eicu
4.5,0.31608751744108593,lr    ,4,4,eicu,eicu
4.5,0.315017591803306,lr    ,4,5,eicu,eicu
4.5,0.3168692034617514,lr    ,4,6,eicu,eicu
4.5,0.3155514094447472,lr    ,4,7,eicu,eicu
4.5,0.31781412677350207,lr    ,4,8,eicu,eicu
4.5,0.3191436056340041,lr    ,4,9,eicu,eicu
10.25,0.2193844986113267,mews  ,0,0,eicu,eicu
10.25,0.21710195062327303,mews  ,0,1,eicu,eicu
10.25,0.21964616648516455,mews  ,0,2,eicu,eicu
10.25,0.22056481229316754,mews  ,0,3,eicu,eicu
10.25,0.21997922302886386,mews  ,0,4,eicu,eicu
10.25,0.22125155900607363,mews  ,0,5,eicu,eicu
10.25,0.2200101123670661,mews  ,0,6,eicu,eicu
10.25,0.221550396396602,mews  ,0,7,eicu,eicu
10.25,0.21904168442850325,mews  ,0,8,eicu,eicu
10.25,0.22201763576232564,mews  ,0,9,eicu,eicu
10.25,0.2193844986113267,mews  ,1,0,eicu,eicu
10.25,0.21710195062327303,mews  ,1,1,eicu,eicu
10.25,0.21964616648516455,mews  ,1,2,eicu,eicu
10.25,0.22056481229316754,mews  ,1,3,eicu,eicu
10.25,0.21997922302886386,mews  ,1,4,eicu,eicu
10.25,0.22125155900607363,mews  ,1,5,eicu,eicu
10.25,0.2200101123670661,mews  ,1,6,eicu,eicu
10.25,0.221550396396602,mews  ,1,7,eicu,eicu
10.25,0.21904168442850325,mews  ,1,8,eicu,eicu
10.25,0.22201763576232564,mews  ,1,9,eicu,eicu
10.25,0.2193844986113267,mews  ,2,0,eicu,eicu
10.25,0.21710195062327303,mews  ,2,1,eicu,eicu
10.25,0.21964616648516455,mews  ,2,2,eicu,eicu
10.25,0.22056481229316754,mews  ,2,3,eicu,eicu
10.25,0.21997922302886386,mews  ,2,4,eicu,eicu
10.25,0.22125155900607363,mews  ,2,5,eicu,eicu
10.25,0.2200101123670661,mews  ,2,6,eicu,eicu
10.25,0.221550396396602,mews  ,2,7,eicu,eicu
10.25,0.21904168442850325,mews  ,2,8,eicu,eicu
10.25,0.22201763576232564,mews  ,2,9,eicu,eicu
10.25,0.2193844986113267,mews  ,3,0,eicu,eicu
10.25,0.21710195062327303,mews  ,3,1,eicu,eicu
10.25,0.21964616648516455,mews  ,3,2,eicu,eicu
10.25,0.22056481229316754,mews  ,3,3,eicu,eicu
10.25,0.21997922302886386,mews  ,3,4,eicu,eicu
10.25,0.22125155900607363,mews  ,3,5,eicu,eicu
10.25,0.2200101123670661,mews  ,3,6,eicu,eicu
10.25,0.221550396396602,mews  ,3,7,eicu,eicu
10.25,0.21904168442850325,mews  ,3,8,eicu,eicu
10.25,0.22201763576232564,mews  ,3,9,eicu,eicu
10.25,0.2193844986113267,mews  ,4,0,eicu,eicu
10.25,0.21710195062327303,mews  ,4,1,eicu,eicu
10.25,0.21964616648516455,mews  ,4,2,eicu,eicu
10.25,0.22056481229316754,mews  ,4,3,eicu,eicu
10.25,0.21997922302886386,mews  ,4,4,eicu,eicu
10.25,0.22125155900607363,mews  ,4,5,eicu,eicu
10.25,0.2200101123670661,mews  ,4,6,eicu,eicu
10.25,0.221550396396602,mews  ,4,7,eicu,eicu
10.25,0.21904168442850325,mews  ,4,8,eicu,eicu
10.25,0.22201763576232564,mews  ,4,9,eicu,eicu
9.25,0.23786317737892887,news  ,0,0,eicu,eicu
9.25,0.23713054027547942,news  ,0,1,eicu,eicu
9.25,0.2360358589721797,news  ,0,2,eicu,eicu
9.25,0.23743222776846762,news  ,0,3,eicu,eicu
9.25,0.23839955913758776,news  ,0,4,eicu,eicu
9.25,0.2390478982582451,news  ,0,5,eicu,eicu
9.25,0.23326066834488185,news  ,0,6,eicu,eicu
9.25,0.24037540635029558,news  ,0,7,eicu,eicu
9.25,0.24196237925302083,news  ,0,8,eicu,eicu
9.25,0.24393585685935842,news  ,0,9,eicu,eicu
9.25,0.23786317737892887,news  ,1,0,eicu,eicu
9.25,0.23713054027547942,news  ,1,1,eicu,eicu
9.25,0.2360358589721797,news  ,1,2,eicu,eicu
9.25,0.23743222776846762,news  ,1,3,eicu,eicu
9.25,0.23839955913758776,news  ,1,4,eicu,eicu
9.25,0.2390478982582451,news  ,1,5,eicu,eicu
9.25,0.23326066834488185,news  ,1,6,eicu,eicu
9.25,0.24037540635029558,news  ,1,7,eicu,eicu
9.25,0.24196237925302083,news  ,1,8,eicu,eicu
9.25,0.24393585685935842,news  ,1,9,eicu,eicu
9.25,0.23786317737892887,news  ,2,0,eicu,eicu
9.25,0.23713054027547942,news  ,2,1,eicu,eicu
9.25,0.2360358589721797,news  ,2,2,eicu,eicu
9.25,0.23743222776846762,news  ,2,3,eicu,eicu
9.25,0.23839955913758776,news  ,2,4,eicu,eicu
9.25,0.2390478982582451,news  ,2,5,eicu,eicu
9.25,0.23326066834488185,news  ,2,6,eicu,eicu
9.25,0.24037540635029558,news  ,2,7,eicu,eicu
9.25,0.24196237925302083,news  ,2,8,eicu,eicu
9.25,0.24393585685935842,news  ,2,9,eicu,eicu
9.25,0.23786317737892887,news  ,3,0,eicu,eicu
9.25,0.23713054027547942,news  ,3,1,eicu,eicu
9.25,0.2360358589721797,news  ,3,2,eicu,eicu
9.25,0.23743222776846762,news  ,3,3,eicu,eicu
9.25,0.23839955913758776,news  ,3,4,eicu,eicu
9.25,0.2390478982582451,news  ,3,5,eicu,eicu
9.25,0.23326066834488185,news  ,3,6,eicu,eicu
9.25,0.24037540635029558,news  ,3,7,eicu,eicu
9.25,0.24196237925302083,news  ,3,8,eicu,eicu
9.25,0.24393585685935842,news  ,3,9,eicu,eicu
9.25,0.23786317737892887,news  ,4,0,eicu,eicu
9.25,0.23713054027547942,news  ,4,1,eicu,eicu
9.25,0.2360358589721797,news  ,4,2,eicu,eicu
9.25,0.23743222776846762,news  ,4,3,eicu,eicu
9.25,0.23839955913758776,news  ,4,4,eicu,eicu
9.25,0.2390478982582451,news  ,4,5,eicu,eicu
9.25,0.23326066834488185,news  ,4,6,eicu,eicu
9.25,0.24037540635029558,news  ,4,7,eicu,eicu
9.25,0.24196237925302083,news  ,4,8,eicu,eicu
9.25,0.24393585685935842,news  ,4,9,eicu,eicu
8.0,0.2526115921556317,qsofa ,0,0,eicu,eicu
8.0,0.24884553944562177,qsofa ,0,1,eicu,eicu
8.0,0.25204279902500804,qsofa ,0,2,eicu,eicu
8.0,0.25298923987213995,qsofa ,0,3,eicu,eicu
8.0,0.2517278271566436,qsofa ,0,4,eicu,eicu
8.0,0.25257836990595606,qsofa ,0,5,eicu,eicu
8.0,0.2586580438732069,qsofa ,0,6,eicu,eicu
8.0,0.25905195549531024,qsofa ,0,7,eicu,eicu
8.0,0.2584059668428029,qsofa ,0,8,eicu,eicu
8.0,0.25584017562882533,qsofa ,0,9,eicu,eicu
8.0,0.2526115921556317,qsofa ,1,0,eicu,eicu
8.0,0.24884553944562177,qsofa ,1,1,eicu,eicu
8.0,0.25204279902500804,qsofa ,1,2,eicu,eicu
8.0,0.25298923987213995,qsofa ,1,3,eicu,eicu
8.0,0.2517278271566436,qsofa ,1,4,eicu,eicu
8.0,0.25257836990595606,qsofa ,1,5,eicu,eicu
8.0,0.2586580438732069,qsofa ,1,6,eicu,eicu
8.0,0.25905195549531024,qsofa ,1,7,eicu,eicu
8.0,0.2584059668428029,qsofa ,1,8,eicu,eicu
8.0,0.25584017562882533,qsofa ,1,9,eicu,eicu
8.0,0.2526115921556317,qsofa ,2,0,eicu,eicu
8.0,0.24884553944562177,qsofa ,2,1,eicu,eicu
8.0,0.25204279902500804,qsofa ,2,2,eicu,eicu
8.0,0.25298923987213995,qsofa ,2,3,eicu,eicu
8.0,0.2517278271566436,qsofa ,2,4,eicu,eicu
8.0,0.25257836990595606,qsofa ,2,5,eicu,eicu
8.0,0.2586580438732069,qsofa ,2,6,eicu,eicu
8.0,0.25905195549531024,qsofa ,2,7,eicu,eicu
8.0,0.2584059668428029,qsofa ,2,8,eicu,eicu
8.0,0.25584017562882533,qsofa ,2,9,eicu,eicu
8.0,0.2526115921556317,qsofa ,3,0,eicu,eicu
8.0,0.24884553944562177,qsofa ,3,1,eicu,eicu
8.0,0.25204279902500804,qsofa ,3,2,eicu,eicu
8.0,0.25298923987213995,qsofa ,3,3,eicu,eicu
8.0,0.2517278271566436,qsofa ,3,4,eicu,eicu
8.0,0.25257836990595606,qsofa ,3,5,eicu,eicu
8.0,0.2586580438732069,qsofa ,3,6,eicu,eicu
8.0,0.25905195549531024,qsofa ,3,7,eicu,eicu
8.0,0.2584059668428029,qsofa ,3,8,eicu,eicu
8.0,0.25584017562882533,qsofa ,3,9,eicu,eicu
8.0,0.2526115921556317,qsofa ,4,0,eicu,eicu
8.0,0.24884553944562177,qsofa ,4,1,eicu,eicu
8.0,0.25204279902500804,qsofa ,4,2,eicu,eicu
8.0,0.25298923987213995,qsofa ,4,3,eicu,eicu
8.0,0.2517278271566436,qsofa ,4,4,eicu,eicu
8.0,0.25257836990595606,qsofa ,4,5,eicu,eicu
8.0,0.2586580438732069,qsofa ,4,6,eicu,eicu
8.0,0.25905195549531024,qsofa ,4,7,eicu,eicu
8.0,0.2584059668428029,qsofa ,4,8,eicu,eicu
8.0,0.25584017562882533,qsofa ,4,9,eicu,eicu
8.0,0.26599443187750127,sirs  ,0,0,eicu,eicu
8.0,0.26933534743202414,sirs  ,0,1,eicu,eicu
8.0,0.270206564951112,sirs  ,0,2,eicu,eicu
8.0,0.2709033931818837,sirs  ,0,3,eicu,eicu
8.0,0.268390095513625,sirs  ,0,4,eicu,eicu
8.0,0.2711870839025871,sirs  ,0,5,eicu,eicu
8.0,0.27000004462552485,sirs  ,0,6,eicu,eicu
8.0,0.2681960820426364,sirs  ,0,7,eicu,eicu
8.0,0.26856448810241496,sirs  ,0,8,eicu,eicu
8.0,0.2752174300381964,sirs  ,0,9,eicu,eicu
8.0,0.26599443187750127,sirs  ,1,0,eicu,eicu
8.0,0.26933534743202414,sirs  ,1,1,eicu,eicu
8.0,0.270206564951112,sirs  ,1,2,eicu,eicu
