,AUPRC,rep,subsample,model,train_dataset,eval_dataset
0,0.28319364296869454,4,2,news,mimic,eicu
0,0.29494009733232895,4,3,news,mimic,eicu
0,0.283470753709344,4,4,news,mimic,eicu
0,0.28761143643527126,4,5,news,mimic,eicu
0,0.30236353927543685,4,6,news,mimic,eicu
0,0.2942458604498782,4,7,news,mimic,eicu
0,0.291681598080741,4,8,news,mimic,eicu
0,0.2930759637672028,4,9,news,mimic,eicu
0,0.2820619884152261,1,0,news,mimic,eicu
0,0.2894526527407263,1,1,news,mimic,eicu
0,0.28319364296869454,1,2,news,mimic,eicu
0,0.29494009733232895,1,3,news,mimic,eicu
0,0.283470753709344,1,4,news,mimic,eicu
0,0.28761143643527126,1,5,news,mimic,eicu
0,0.30236353927543685,1,6,news,mimic,eicu
0,0.2942458604498782,1,7,news,mimic,eicu
0,0.291681598080741,1,8,news,mimic,eicu
0,0.2930759637672028,1,9,news,mimic,eicu
0,0.2820619884152261,2,0,news,mimic,eicu
0,0.2894526527407263,2,1,news,mimic,eicu
0,0.28319364296869454,2,2,news,mimic,eicu
0,0.29494009733232895,2,3,news,mimic,eicu
0,0.283470753709344,2,4,news,mimic,eicu
0,0.28761143643527126,2,5,news,mimic,eicu
0,0.30236353927543685,2,6,news,mimic,eicu
0,0.2942458604498782,2,7,news,mimic,eicu
0,0.291681598080741,2,8,news,mimic,eicu
0,0.2930759637672028,2,9,news,mimic,eicu
0,0.2738018977917067,3,0,qsofa,mimic,eicu
0,0.2767168210166495,3,1,qsofa,mimic,eicu
0,0.2734420554306749,3,2,qsofa,mimic,eicu
0,0.27494561402606965,3,3,qsofa,mimic,eicu
0,0.27092423558995266,3,4,qsofa,mimic,eicu
0,0.2746386509924801,3,5,qsofa,mimic,eicu
0,0.2878566162284312,3,6,qsofa,mimic,eicu
0,0.29101433821354844,3,7,qsofa,mimic,eicu
0,0.281713298458413,3,8,qsofa,mimic,eicu
0,0.28136762575414587,3,9,qsofa,mimic,eicu
0,0.2738018977917067,2,0,qsofa,mimic,eicu
0,0.2767168210166495,2,1,qsofa,mimic,eicu
0,0.2734420554306749,2,2,qsofa,mimic,eicu
0,0.27494561402606965,2,3,qsofa,mimic,eicu
0,0.27092423558995266,2,4,qsofa,mimic,eicu
0,0.2746386509924801,2,5,qsofa,mimic,eicu
0,0.2878566162284312,2,6,qsofa,mimic,eicu
0,0.29101433821354844,2,7,qsofa,mimic,eicu
0,0.281713298458413,2,8,qsofa,mimic,eicu
0,0.28136762575414587,2,9,qsofa,mimic,eicu
0,0.2738018977917067,1,0,qsofa,mimic,eicu
0,0.2767168210166495,1,1,qsofa,mimic,eicu
0,0.2734420554306749,1,2,qsofa,mimic,eicu
0,0.27494561402606965,1,3,qsofa,mimic,eicu
0,0.27092423558995266,1,4,qsofa,mimic,eicu
0,0.2746386509924801,1,5,qsofa,mimic,eicu
0,0.2878566162284312,1,6,qsofa,mimic,eicu
0,0.29101433821354844,1,7,qsofa,mimic,eicu
0,0.281713298458413,1,8,qsofa,mimic,eicu
0,0.28136762575414587,1,9,qsofa,mimic,eicu
0,0.2738018977917067,0,0,qsofa,mimic,eicu
0,0.2767168210166495,0,1,qsofa,mimic,eicu
0,0.2734420554306749,0,2,qsofa,mimic,eicu
0,0.27494561402606965,0,3,qsofa,mimic,eicu
0,0.27092423558995266,0,4,qsofa,mimic,eicu
0,0.2746386509924801,0,5,qsofa,mimic,eicu
0,0.2878566162284312,0,6,qsofa,mimic,eicu
0,0.29101433821354844,0,7,qsofa,mimic,eicu
0,0.281713298458413,0,8,qsofa,mimic,eicu
0,0.28136762575414587,0,9,qsofa,mimic,eicu
0,0.2738018977917067,4,0,qsofa,mimic,eicu
0,0.2767168210166495,4,1,qsofa,mimic,eicu
0,0.2734420554306749,4,2,qsofa,mimic,eicu
0,0.27494561402606965,4,3,qsofa,mimic,eicu
0,0.27092423558995266,4,4,qsofa,mimic,eicu
0,0.2746386509924801,4,5,qsofa,mimic,eicu
0,0.2878566162284312,4,6,qsofa,mimic,eicu
0,0.29101433821354844,4,7,qsofa,mimic,eicu
0,0.281713298458413,4,8,qsofa,mimic,eicu
0,0.28136762575414587,4,9,qsofa,mimic,eicu
0,0.3047267083327674,0,0,sirs,mimic,eicu
0,0.31679274636582155,0,1,sirs,mimic,eicu
0,0.3199258039408025,0,2,sirs,mimic,eicu
0,0.3103452014089324,0,3,sirs,mimic,eicu
0,0.3084614864981817,0,4,sirs,mimic,eicu
0,0.3291587746921206,0,5,sirs,mimic,eicu
0,0.3256635255517965,0,6,sirs,mimic,eicu
0,0.30610985049163686,0,7,sirs,mimic,eicu
0,0.310984287186678,0,8,sirs,mimic,eicu
0,0.3263077195803452,0,9,sirs,mimic,eicu
0,0.3047267083327674,2,0,sirs,mimic,eicu
0,0.31679274636582155,2,1,sirs,mimic,eicu
0,0.3199258039408025,2,2,sirs,mimic,eicu
0,0.3103452014089324,2,3,sirs,mimic,eicu
0,0.3084614864981817,2,4,sirs,mimic,eicu
0,0.3291587746921206,2,5,sirs,mimic,eicu
0,0.3256635255517965,2,6,sirs,mimic,eicu
0,0.30610985049163686,2,7,sirs,mimic,eicu
0,0.310984287186678,2,8,sirs,mimic,eicu
0,0.3263077195803452,2,9,sirs,mimic,eicu
0,0.3047267083327674,1,0,sirs,mimic,eicu
0,0.31679274636582155,1,1,sirs,mimic,eicu
0,0.3199258039408025,1,2,sirs,mimic,eicu
0,0.3103452014089324,1,3,sirs,mimic,eicu
0,0.3084614864981817,1,4,sirs,mimic,eicu
0,0.3291587746921206,1,5,sirs,mimic,eicu
0,0.3256635255517965,1,6,sirs,mimic,eicu
0,0.30610985049163686,1,7,sirs,mimic,eicu
0,0.310984287186678,1,8,sirs,mimic,eicu
0,0.3263077195803452,1,9,sirs,mimic,eicu
0,0.3047267083327674,3,0,sirs,mimic,eicu
0,0.31679274636582155,3,1,sirs,mimic,eicu
0,0.3199258039408025,3,2,sirs,mimic,eicu
0,0.3103452014089324,3,3,sirs,mimic,eicu
0,0.3084614864981817,3,4,sirs,mimic,eicu
0,0.3291587746921206,3,5,sirs,mimic,eicu
0,0.3256635255517965,3,6,sirs,mimic,eicu
0,0.30610985049163686,3,7,sirs,mimic,eicu
0,0.310984287186678,3,8,sirs,mimic,eicu
0,0.3263077195803452,3,9,sirs,mimic,eicu
0,0.3047267083327674,4,0,sirs,mimic,eicu
0,0.31679274636582155,4,1,sirs,mimic,eicu
0,0.3199258039408025,4,2,sirs,mimic,eicu
0,0.3103452014089324,4,3,sirs,mimic,eicu
0,0.3084614864981817,4,4,sirs,mimic,eicu
0,0.3291587746921206,4,5,sirs,mimic,eicu
0,0.3256635255517965,4,6,sirs,mimic,eicu
0,0.30610985049163686,4,7,sirs,mimic,eicu
0,0.310984287186678,4,8,sirs,mimic,eicu
0,0.3263077195803452,4,9,sirs,mimic,eicu
0,0.2995345626109039,1,0,sofa,mimic,eicu
0,0.3014379358758962,1,1,sofa,mimic,eicu
0,0.2913561045263491,1,2,sofa,mimic,eicu
0,0.3034984659845945,1,3,sofa,mimic,eicu
0,0.2938666329743662,1,4,sofa,mimic,eicu
0,0.31155088360938676,1,5,sofa,mimic,eicu
0,0.30471490216708386,1,6,sofa,mimic,eicu
0,0.31295176501468835,1,7,sofa,mimic,eicu
0,0.30825494766276085,1,8,sofa,mimic,eicu
0,0.3088961459045939,1,9,sofa,mimic,eicu
0,0.2995345626109039,4,0,sofa,mimic,eicu
0,0.3014379358758962,4,1,sofa,mimic,eicu
0,0.2913561045263491,4,2,sofa,mimic,eicu
0,0.3034984659845945,4,3,sofa,mimic,eicu
0,0.2938666329743662,4,4,sofa,mimic,eicu
0,0.31155088360938676,4,5,sofa,mimic,eicu
0,0.30471490216708386,4,6,sofa,mimic,eicu
0,0.31295176501468835,4,7,sofa,mimic,eicu
0,0.30825494766276085,4,8,sofa,mimic,eicu
0,0.3088961459045939,4,9,sofa,mimic,eicu
0,0.2995345626109039,3,0,sofa,mimic,eicu
0,0.3014379358758962,3,1,sofa,mimic,eicu
0,0.2913561045263491,3,2,sofa,mimic,eicu
0,0.3034984659845945,3,3,sofa,mimic,eicu
0,0.2938666329743662,3,4,sofa,mimic,eicu
0,0.31155088360938676,3,5,sofa,mimic,eicu
0,0.30471490216708386,3,6,sofa,mimic,eicu
0,0.31295176501468835,3,7,sofa,mimic,eicu
0,0.30825494766276085,3,8,sofa,mimic,eicu
0,0.3088961459045939,3,9,sofa,mimic,eicu
0,0.2995345626109039,0,0,sofa,mimic,eicu
0,0.3014379358758962,0,1,sofa,mimic,eicu
0,0.2913561045263491,0,2,sofa,mimic,eicu
0,0.3034984659845945,0,3,sofa,mimic,eicu
0,0.2938666329743662,0,4,sofa,mimic,eicu
0,0.31155088360938676,0,5,sofa,mimic,eicu
0,0.30471490216708386,0,6,sofa,mimic,eicu
0,0.31295176501468835,0,7,sofa,mimic,eicu
0,0.30825494766276085,0,8,sofa,mimic,eicu
0,0.3088961459045939,0,9,sofa,mimic,eicu
0,0.2995345626109039,2,0,sofa,mimic,eicu
0,0.3014379358758962,2,1,sofa,mimic,eicu
0,0.2913561045263491,2,2,sofa,mimic,eicu
0,0.3034984659845945,2,3,sofa,mimic,eicu
0,0.2938666329743662,2,4,sofa,mimic,eicu
0,0.31155088360938676,2,5,sofa,mimic,eicu
0,0.30471490216708386,2,6,sofa,mimic,eicu
0,0.31295176501468835,2,7,sofa,mimic,eicu
0,0.30825494766276085,2,8,sofa,mimic,eicu
0,0.3088961459045939,2,9,sofa,mimic,eicu
0,0.323195881158022,0,0,AttentionModel,mimic,hirid
0,0.33413664038562185,0,1,AttentionModel,mimic,hirid
0,0.3193014449310285,0,2,AttentionModel,mimic,hirid
0,0.30314343982003605,0,3,AttentionModel,mimic,hirid
0,0.32914053820294165,0,4,AttentionModel,mimic,hirid
0,0.3132982798529753,0,5,AttentionModel,mimic,hirid
0,0.30041587717951124,0,6,AttentionModel,mimic,hirid
0,0.3045358595887696,0,7,AttentionModel,mimic,hirid
0,0.30852346948876347,0,8,AttentionModel,mimic,hirid
0,0.305324429800814,0,9,AttentionModel,mimic,hirid
0,0.3233940663796475,1,0,AttentionModel,mimic,hirid
0,0.3368652098178868,1,1,AttentionModel,mimic,hirid
0,0.33170504198129835,1,2,AttentionModel,mimic,hirid
0,0.30806253065389055,1,3,AttentionModel,mimic,hirid
0,0.31988713919908895,1,4,AttentionModel,mimic,hirid
0,0.3134318551874777,1,5,AttentionModel,mimic,hirid
0,0.29089604233160554,1,6,AttentionModel,mimic,hirid
0,0.3023106442946303,1,7,AttentionModel,mimic,hirid
0,0.31262145736831887,1,8,AttentionModel,mimic,hirid
0,0.31200914311417915,1,9,AttentionModel,mimic,hirid
0,0.3133039372054177,2,0,AttentionModel,mimic,hirid
0,0.323985948566921,2,1,AttentionModel,mimic,hirid
0,0.3135037567264167,2,2,AttentionModel,mimic,hirid
0,0.29402799686731257,2,3,AttentionModel,mimic,hirid
0,0.30354651093445323,2,4,AttentionModel,mimic,hirid
0,0.2941288106049479,2,5,AttentionModel,mimic,hirid
0,0.28606340390655655,2,6,AttentionModel,mimic,hirid
0,0.2922188139954077,2,7,AttentionModel,mimic,hirid
0,0.30051123564733234,2,8,AttentionModel,mimic,hirid
0,0.30001045784646424,2,9,AttentionModel,mimic,hirid
0,0.34307387969243563,4,0,AttentionModel,mimic,hirid
0,0.36473872991706374,4,1,AttentionModel,mimic,hirid
0,0.3552319279160675,4,2,AttentionModel,mimic,hirid
0,0.33161254277794805,4,3,AttentionModel,mimic,hirid
0,0.3535696498595016,4,4,AttentionModel,mimic,hirid
0,0.34499299099067077,4,5,AttentionModel,mimic,hirid
0,0.32102853658950026,4,6,AttentionModel,mimic,hirid
0,0.31841862771834495,4,7,AttentionModel,mimic,hirid
0,0.33688922804953947,4,8,AttentionModel,mimic,hirid
0,0.3340820809787464,4,9,AttentionModel,mimic,hirid
0,0.3319834879146208,3,0,AttentionModel,mimic,hirid
0,0.3570186215509999,3,1,AttentionModel,mimic,hirid
0,0.338415650333453,3,2,AttentionModel,mimic,hirid
0,0.3239993004241879,3,3,AttentionModel,mimic,hirid
0,0.34205094636100375,3,4,AttentionModel,mimic,hirid
0,0.3210627819373416,3,5,AttentionModel,mimic,hirid
0,0.31756098489872375,3,6,AttentionModel,mimic,hirid
0,0.3259670562403634,3,7,AttentionModel,mimic,hirid
0,0.33783384082777157,3,8,AttentionModel,mimic,hirid
0,0.33445380815473447,3,9,AttentionModel,mimic,hirid
0,0.3578097929663135,2,0,GRUModel,mimic,hirid
0,0.3736842156569246,2,1,GRUModel,mimic,hirid
0,0.3564064861860447,2,2,GRUModel,mimic,hirid
0,0.34841079339087677,2,3,GRUModel,mimic,hirid
0,0.35673270141217084,2,4,GRUModel,mimic,hirid
0,0.3340383087266818,2,5,GRUModel,mimic,hirid
0,0.3216960574954091,2,6,GRUModel,mimic,hirid
0,0.3401474605480365,2,7,GRUModel,mimic,hirid
0,0.3563159425109358,2,8,GRUModel,mimic,hirid
0,0.35160586482344036,2,9,GRUModel,mimic,hirid
0,0.3958414269873613,4,0,GRUModel,mimic,hirid
0,0.4100767975653332,4,1,GRUModel,mimic,hirid
0,0.4016792367320874,4,2,GRUModel,mimic,hirid
0,0.38378573898976054,4,3,GRUModel,mimic,hirid
0,0.4098580594416416,4,4,GRUModel,mimic,hirid
0,0.37418604559671453,4,5,GRUModel,mimic,hirid
0,0.3560664541361953,4,6,GRUModel,mimic,hirid
0,0.3787663542764498,4,7,GRUModel,mimic,hirid
0,0.4004241760001438,4,8,GRUModel,mimic,hirid
0,0.3855386261901004,4,9,GRUModel,mimic,hirid
0,0.39370102767923293,3,0,GRUModel,mimic,hirid
0,0.4063095090676669,3,1,GRUModel,mimic,hirid
0,0.3923943042754659,3,2,GRUModel,mimic,hirid
0,0.3851460691865076,3,3,GRUModel,mimic,hirid
0,0.39730309766802024,3,4,GRUModel,mimic,hirid
0,0.36538375152157776,3,5,GRUModel,mimic,hirid
0,0.3501096246475668,3,6,GRUModel,mimic,hirid
0,0.37830269800579996,3,7,GRUModel,mimic,hirid
0,0.3943676666053907,3,8,GRUModel,mimic,hirid
0,0.37944486080397255,3,9,GRUModel,mimic,hirid
0,0.3722330052139423,0,0,GRUModel,mimic,hirid
0,0.38041625144985325,0,1,GRUModel,mimic,hirid
0,0.36904487577930134,0,2,GRUModel,mimic,hirid
0,0.35772889641623107,0,3,GRUModel,mimic,hirid
0,0.37612030604989694,0,4,GRUModel,mimic,hirid
0,0.34830265016718487,0,5,GRUModel,mimic,hirid
0,0.33786170888736833,0,6,GRUModel,mimic,hirid
0,0.3486785786915033,0,7,GRUModel,mimic,hirid
0,0.37308055101420823,0,8,GRUModel,mimic,hirid
0,0.36605005314580463,0,9,GRUModel,mimic,hirid
0,0.36955461437109016,1,0,GRUModel,mimic,hirid
0,0.3726223557384264,1,1,GRUModel,mimic,hirid
0,0.3675164720938444,1,2,GRUModel,mimic,hirid
0,0.3606836319082263,1,3,GRUModel,mimic,hirid
0,0.3672600101422473,1,4,GRUModel,mimic,hirid
0,0.34371757676854986,1,5,GRUModel,mimic,hirid
0,0.3318340439940838,1,6,GRUModel,mimic,hirid
0,0.352788019595972,1,7,GRUModel,mimic,hirid
0,0.3664778653204531,1,8,GRUModel,mimic,hirid
0,0.3667813376541558,1,9,GRUModel,mimic,hirid
0,0.3284536112058783,1,0,lgbm,mimic,hirid
0,0.3230722384147756,1,1,lgbm,mimic,hirid
0,0.3097567458972865,1,2,lgbm,mimic,hirid
0,0.3027400794466762,1,3,lgbm,mimic,hirid
0,0.3261194324769894,1,4,lgbm,mimic,hirid
0,0.320474366948018,1,5,lgbm,mimic,hirid
0,0.30946578978982237,1,6,lgbm,mimic,hirid
0,0.306905028600353,1,7,lgbm,mimic,hirid
0,0.3086880080222425,1,8,lgbm,mimic,hirid
0,0.3048109755800309,1,9,lgbm,mimic,hirid
0,0.3087037078266991,2,0,lgbm,mimic,hirid
0,0.29999358103256557,2,1,lgbm,mimic,hirid
0,0.3029533583924524,2,2,lgbm,mimic,hirid
0,0.29042880988479547,2,3,lgbm,mimic,hirid
0,0.30677265764065204,2,4,lgbm,mimic,hirid
0,0.30802924900319384,2,5,lgbm,mimic,hirid
0,0.29134757601284117,2,6,lgbm,mimic,hirid
0,0.3032207604823215,2,7,lgbm,mimic,hirid
0,0.3075503920804252,2,8,lgbm,mimic,hirid
0,0.3020503067605296,2,9,lgbm,mimic,hirid
0,0.3196500284501928,4,0,lgbm,mimic,hirid
0,0.32094447305810003,4,1,lgbm,mimic,hirid
0,0.3231403759806897,4,2,lgbm,mimic,hirid
0,0.30670870961942354,4,3,lgbm,mimic,hirid
0,0.3229228900303049,4,4,lgbm,mimic,hirid
0,0.3291330805790261,4,5,lgbm,mimic,hirid
0,0.3230436633285485,4,6,lgbm,mimic,hirid
0,0.30990647824987694,4,7,lgbm,mimic,hirid
0,0.30567556588602424,4,8,lgbm,mimic,hirid
0,0.3099646366478167,4,9,lgbm,mimic,hirid
0,0.30605376314408916,3,0,lgbm,mimic,hirid
0,0.3142686363998365,3,1,lgbm,mimic,hirid
0,0.3081942900734326,3,2,lgbm,mimic,hirid
0,0.30043296663533914,3,3,lgbm,mimic,hirid
0,0.3000149125217628,3,4,lgbm,mimic,hirid
0,0.3061446645495066,3,5,lgbm,mimic,hirid
0,0.30501439468162955,3,6,lgbm,mimic,hirid
0,0.3000877858355492,3,7,lgbm,mimic,hirid
0,0.3079714372753962,3,8,lgbm,mimic,hirid
0,0.29817594007170845,3,9,lgbm,mimic,hirid
0,0.31698219919277426,0,0,lgbm,mimic,hirid
0,0.32629189841945305,0,1,lgbm,mimic,hirid
0,0.3173525124813894,0,2,lgbm,mimic,hirid
0,0.2973038346386304,0,3,lgbm,mimic,hirid
0,0.31500077328230325,0,4,lgbm,mimic,hirid
0,0.30011017018241143,0,5,lgbm,mimic,hirid
0,0.2977746950927834,0,6,lgbm,mimic,hirid
0,0.30693230715771275,0,7,lgbm,mimic,hirid
0,0.29843832656273495,0,8,lgbm,mimic,hirid
0,0.3028686024640496,0,9,lgbm,mimic,hirid
0,0.2659709066609226,4,0,lr,mimic,hirid
0,0.2705025635832461,4,1,lr,mimic,hirid
0,0.2638060648705756,4,2,lr,mimic,hirid
0,0.24270632385246116,4,3,lr,mimic,hirid
0,0.24977916828593721,4,4,lr,mimic,hirid
0,0.25908366196629057,4,5,lr,mimic,hirid
0,0.2555290752363892,4,6,lr,mimic,hirid
0,0.2515651406287014,4,7,lr,mimic,hirid
0,0.26464656872749215,4,8,lr,mimic,hirid
0,0.25705107697406304,4,9,lr,mimic,hirid
0,0.2688763367216454,2,0,lr,mimic,hirid
0,0.2739376624095682,2,1,lr,mimic,hirid
0,0.27261118791022787,2,2,lr,mimic,hirid
0,0.24697679564367578,2,3,lr,mimic,hirid
0,0.255164021553854,2,4,lr,mimic,hirid
0,0.25607314777723467,2,5,lr,mimic,hirid
0,0.25987114643735704,2,6,lr,mimic,hirid
0,0.2549003908197952,2,7,lr,mimic,hirid
0,0.26935840730662414,2,8,lr,mimic,hirid
0,0.2600408961043224,2,9,lr,mimic,hirid
0,0.29389888617757204,1,0,lr,mimic,hirid
0,0.3016663782649722,1,1,lr,mimic,hirid
0,0.2904567668645041,1,2,lr,mimic,hirid
0,0.2716500361616494,1,3,lr,mimic,hirid
0,0.27609559933615624,1,4,lr,mimic,hirid
0,0.282046009812758,1,5,lr,mimic,hirid
0,0.28205809585770875,1,6,lr,mimic,hirid
0,0.2781785730075911,1,7,lr,mimic,hirid
0,0.30026497448669565,1,8,lr,mimic,hirid
0,0.28451994983241297,1,9,lr,mimic,hirid
0,0.3017424189834499,0,0,lr,mimic,hirid
0,0.31023552231493917,0,1,lr,mimic,hirid
0,0.30173637010565524,0,2,lr,mimic,hirid
0,0.2816632602944287,0,3,lr,mimic,hirid
0,0.28170551504872154,0,4,lr,mimic,hirid
0,0.29250423330052433,0,5,lr,mimic,hirid
0,0.2879094542852024,0,6,lr,mimic,hirid
0,0.28921062538746767,0,7,lr,mimic,hirid
0,0.30759642784172236,0,8,lr,mimic,hirid
0,0.2892543038620306,0,9,lr,mimic,hirid
0,0.2570470987383435,3,0,lr,mimic,hirid
0,0.270792477154855,3,1,lr,mimic,hirid
0,0.2654384603403609,3,2,lr,mimic,hirid
0,0.2444952603441508,3,3,lr,mimic,hirid
0,0.24388762194479705,3,4,lr,mimic,hirid
0,0.2546337213595359,3,5,lr,mimic,hirid
0,0.25324020243553846,3,6,lr,mimic,hirid
0,0.248564661769488,3,7,lr,mimic,hirid
0,0.26698500778489986,3,8,lr,mimic,hirid
0,0.25725372808214936,3,9,lr,mimic,hirid
0,0.22354630023960959,2,0,mews,mimic,hirid
0,0.22682474862282936,2,1,mews,mimic,hirid
0,0.22414145978201255,2,2,mews,mimic,hirid
0,0.21010086239347264,2,3,mews,mimic,hirid
0,0.2078465043233173,2,4,mews,mimic,hirid
0,0.2109381505341406,2,5,mews,mimic,hirid
0,0.2034030770387348,2,6,mews,mimic,hirid
0,0.2064953757697715,2,7,mews,mimic,hirid
0,0.2200063676699654,2,8,mews,mimic,hirid
0,0.2113465525954912,2,9,mews,mimic,hirid
0,0.22354630023960959,4,0,mews,mimic,hirid
0,0.22682474862282936,4,1,mews,mimic,hirid
0,0.22414145978201255,4,2,mews,mimic,hirid
0,0.21010086239347264,4,3,mews,mimic,hirid
0,0.2078465043233173,4,4,mews,mimic,hirid
0,0.2109381505341406,4,5,mews,mimic,hirid
0,0.2034030770387348,4,6,mews,mimic,hirid
0,0.2064953757697715,4,7,mews,mimic,hirid
0,0.2200063676699654,4,8,mews,mimic,hirid
0,0.2113465525954912,4,9,mews,mimic,hirid
0,0.22354630023960959,3,0,mews,mimic,hirid
0,0.22682474862282936,3,1,mews,mimic,hirid
0,0.22414145978201255,3,2,mews,mimic,hirid
0,0.21010086239347264,3,3,mews,mimic,hirid
0,0.2078465043233173,3,4,mews,mimic,hirid
0,0.2109381505341406,3,5,mews,mimic,hirid
0,0.2034030770387348,3,6,mews,mimic,hirid
0,0.2064953757697715,3,7,mews,mimic,hirid
0,0.2200063676699654,3,8,mews,mimic,hirid
0,0.2113465525954912,3,9,mews,mimic,hirid
0,0.22354630023960959,0,0,mews,mimic,hirid
0,0.22682474862282936,0,1,mews,mimic,hirid
0,0.22414145978201255,0,2,mews,mimic,hirid
0,0.21010086239347264,0,3,mews,mimic,hirid
0,0.2078465043233173,0,4,mews,mimic,hirid
0,0.2109381505341406,0,5,mews,mimic,hirid
0,0.2034030770387348,0,6,mews,mimic,hirid
0,0.2064953757697715,0,7,mews,mimic,hirid
0,0.2200063676699654,0,8,mews,mimic,hirid
0,0.2113465525954912,0,9,mews,mimic,hirid
0,0.22354630023960959,1,0,mews,mimic,hirid
0,0.22682474862282936,1,1,mews,mimic,hirid
0,0.22414145978201255,1,2,mews,mimic,hirid
0,0.21010086239347264,1,3,mews,mimic,hirid
0,0.2078465043233173,1,4,mews,mimic,hirid
0,0.2109381505341406,1,5,mews,mimic,hirid
0,0.2034030770387348,1,6,mews,mimic,hirid
0,0.2064953757697715,1,7,mews,mimic,hirid
0,0.2200063676699654,1,8,mews,mimic,hirid
0,0.2113465525954912,1,9,mews,mimic,hirid
0,0.26506369258798296,1,0,news,mimic,hirid
0,0.26827179075405294,1,1,news,mimic,hirid
0,0.2614842509255263,1,2,news,mimic,hirid
0,0.2511494334026558,1,3,news,mimic,hirid
0,0.2551737829469177,1,4,news,mimic,hirid
0,0.2505634759640922,1,5,news,mimic,hirid
0,0.2571687993411358,1,6,news,mimic,hirid
0,0.2467207083223083,1,7,news,mimic,hirid
0,0.2616725964438686,1,8,news,mimic,hirid
0,0.2540534986583963,1,9,news,mimic,hirid
0,0.26506369258798296,2,0,news,mimic,hirid
0,0.26827179075405294,2,1,news,mimic,hirid
0,0.2614842509255263,2,2,news,mimic,hirid
0,0.2511494334026558,2,3,news,mimic,hirid
0,0.2551737829469177,2,4,news,mimic,hirid
0,0.2505634759640922,2,5,news,mimic,hirid
0,0.2571687993411358,2,6,news,mimic,hirid
0,0.2467207083223083,2,7,news,mimic,hirid
0,0.2616725964438686,2,8,news,mimic,hirid
0,0.2540534986583963,2,9,news,mimic,hirid
0,0.26506369258798296,3,0,news,mimic,hirid
0,0.26827179075405294,3,1,news,mimic,hirid
0,0.2614842509255263,3,2,news,mimic,hirid
0,0.2511494334026558,3,3,news,mimic,hirid
0,0.2551737829469177,3,4,news,mimic,hirid
0,0.2505634759640922,3,5,news,mimic,hirid
0,0.2571687993411358,3,6,news,mimic,hirid
0,0.2467207083223083,3,7,news,mimic,hirid
0,0.2616725964438686,3,8,news,mimic,hirid
0,0.2540534986583963,3,9,news,mimic,hirid
0,0.26506369258798296,0,0,news,mimic,hirid
0,0.26827179075405294,0,1,news,mimic,hirid
0,0.2614842509255263,0,2,news,mimic,hirid
0,0.2511494334026558,0,3,news,mimic,hirid
0,0.2551737829469177,0,4,news,mimic,hirid
0,0.2505634759640922,0,5,news,mimic,hirid
0,0.2571687993411358,0,6,news,mimic,hirid
0,0.2467207083223083,0,7,news,mimic,hirid
0,0.2616725964438686,0,8,news,mimic,hirid
0,0.2540534986583963,0,9,news,mimic,hirid
0,0.26506369258798296,4,0,news,mimic,hirid
0,0.26827179075405294,4,1,news,mimic,hirid
0,0.2614842509255263,4,2,news,mimic,hirid
0,0.2511494334026558,4,3,news,mimic,hirid
0,0.2551737829469177,4,4,news,mimic,hirid
0,0.2505634759640922,4,5,news,mimic,hirid
0,0.2571687993411358,4,6,news,mimic,hirid
0,0.2467207083223083,4,7,news,mimic,hirid
0,0.2616725964438686,4,8,news,mimic,hirid
0,0.2540534986583963,4,9,news,mimic,hirid
0,0.2223437228806694,4,0,qsofa,mimic,hirid
0,0.23843089304676096,4,1,qsofa,mimic,hirid
0,0.21985204936774633,4,2,qsofa,mimic,hirid
0,0.2052829867137335,4,3,qsofa,mimic,hirid
0,0.19901983857971844,4,4,qsofa,mimic,hirid
0,0.2112775890883741,4,5,qsofa,mimic,hirid
0,0.20441203129624264,4,6,qsofa,mimic,hirid
0,0.1854122419830328,4,7,qsofa,mimic,hirid
0,0.193225580429913,4,8,qsofa,mimic,hirid
0,0.2092481591303299,4,9,qsofa,mimic,hirid
0,0.2223437228806694,1,0,qsofa,mimic,hirid
0,0.23843089304676096,1,1,qsofa,mimic,hirid
0,0.21985204936774633,1,2,qsofa,mimic,hirid
0,0.2052829867137335,1,3,qsofa,mimic,hirid
0,0.19901983857971844,1,4,qsofa,mimic,hirid
0,0.2112775890883741,1,5,qsofa,mimic,hirid
0,0.20441203129624264,1,6,qsofa,mimic,hirid
0,0.1854122419830328,1,7,qsofa,mimic,hirid
0,0.193225580429913,1,8,qsofa,mimic,hirid
0,0.2092481591303299,1,9,qsofa,mimic,hirid
0,0.2223437228806694,2,0,qsofa,mimic,hirid
0,0.23843089304676096,2,1,qsofa,mimic,hirid
0,0.21985204936774633,2,2,qsofa,mimic,hirid
0,0.2052829867137335,2,3,qsofa,mimic,hirid
0,0.19901983857971844,2,4,qsofa,mimic,hirid
0,0.2112775890883741,2,5,qsofa,mimic,hirid
0,0.20441203129624264,2,6,qsofa,mimic,hirid
0,0.1854122419830328,2,7,qsofa,mimic,hirid
0,0.193225580429913,2,8,qsofa,mimic,hirid
0,0.2092481591303299,2,9,qsofa,mimic,hirid
0,0.2223437228806694,3,0,qsofa,mimic,hirid
0,0.23843089304676096,3,1,qsofa,mimic,hirid
0,0.21985204936774633,3,2,qsofa,mimic,hirid
0,0.2052829867137335,3,3,qsofa,mimic,hirid
0,0.19901983857971844,3,4,qsofa,mimic,hirid
